Date,Cd,Cu,Fe,Mn,Ni,Pb,Se,Zn,SO4,NO3,OC,EC,Mass
6/22/2001 0:00,0.001449,0.000827,0.00894,0.000287,0.00015,0.000923,0.001941,0.00946,0.177,5.31,13,2.16,255.6
6/22/2001 1:00,0.000969,0.000917,0.0345,0.000637,0.00116,0.00131,0.001851,0.0105,0.197,5.31,13,2.16,342
6/22/2001 2:00,0.000789,0.000867,0.01272,0.000457,0.00104,0.00116,0.002031,0.00756,0.235,5.31,13,2.16,255.6
6/22/2001 3:00,0.000789,0.000937,0.0537,0.00149,0.00103,0.00277,0.001851,0.011,11.5,5.31,13,2.16,280.8
6/22/2001 4:00,0.000669,0.000907,0.01212,0.00107,0.00098,0.0025,0.001761,0.0077,11.5,5.31,13,2.16,260.4
6/22/2001 5:00,0.000879,0.000587,0.00498,0.000257,0.00064,0.000983,0.001251,0.0045,11.5,5.31,13,2.16,147.6
6/22/2001 6:00,0.000519,0.000657,0.00573,0.000197,0.00079,0.000733,0.001521,0.00352,11.5,5.31,13,2.16,134.4
6/22/2001 7:00,0.000969,0.000577,0.00477,0.000207,0.00077,0.000683,0.001461,0.00316,0.365,5.31,13,2.16,122.4
6/22/2001 8:00,0.000549,0.000607,0.00528,0.000187,0.00077,0.000603,0.002061,0.00335,0.313,5.31,13,2.16,147.6
6/22/2001 11:00,0.000429,0.000587,0.0045,0.000157,0.00069,0.000583,0.001011,0.00329,0.431,5.31,13,2.16,153.6
6/22/2001 12:00,0.000459,0.000567,0.00483,0.000177,0.00072,0.000713,0.001041,0.00306,0.53,5.31,13,2.16,193.2
6/22/2001 13:00,0.000459,0.000567,0.0048,0.000177,0.00074,0.000693,0.001101,0.0033,0.58,5.31,13,2.16,183.6
6/22/2001 14:00,0.001029,0.000892,0.00504,0.000237,0.00015,0.000553,0.001461,0.00323,0.56,5.31,13,2.16,171.6
6/22/2001 15:00,0.000399,0.000547,0.00549,0.000167,0.00068,0.000483,0.001161,0.00341,0.516,5.31,13,2.16,172.8
6/22/2001 16:00,0.000639,0.000567,0.00339,0.000187,0.00073,0.000453,0.001191,0.00349,0.398,5.31,0.647,0.417,171.6
6/22/2001 17:00,0.000489,0.000567,0.00798,0.000217,0.00083,0.000633,0.001401,0.00308,0.346,5.31,0.877,0.607,211.2
6/22/2001 18:00,0.000669,0.000667,0.00516,0.000237,0.00091,0.00106,0.001401,0.00337,0.385,5.31,0.827,0.417,249.6
6/22/2001 19:00,0.001239,0.000647,0.00729,0.000267,0.00095,0.000773,0.002331,0.00333,0.489,5.31,0.967,0.607,284.4
6/22/2001 20:00,0.000609,0.000907,0.00867,0.000267,0.00106,0.000643,0.001431,0.0042,0.541,5.31,0.837,0.547,272.4
6/22/2001 21:00,0.000759,0.000657,0.00654,0.000247,0.0011,0.000623,0.001791,0.00343,0.491,5.31,0.897,0.607,262.8
6/22/2001 22:00,0.000849,0.000597,0.00582,0.000207,0.00094,0.000823,0.001311,0.004,0.417,5.31,1.03,0.417,396
6/22/2001 23:00,0.000849,0.000667,0.0057,0.000247,0.00107,0.000693,0.002151,0.00339,0.364,5.31,2,0.607,789
6/23/2001 0:00,9.99E-05,0.000707,0.00546,0.000197,0.00099,0.000703,0.001791,0.00312,0.348,5.31,2.77,0.557,1134
6/23/2001 1:00,0.001299,0.000637,0.00414,0.000187,0.00015,0.000563,0.001371,0.00323,0.347,5.31,2.67,0.607,930
6/23/2001 2:00,0.000639,0.000687,0.00471,0.000257,0.00102,0.000653,0.001701,0.00323,0.342,5.31,2.62,0.567,978
6/23/2001 3:00,0.001059,0.000677,0.00486,0.000247,0.00103,0.000833,0.001431,0.00376,0.349,5.31,4.17,0.627,1284
6/23/2001 4:00,0.000519,0.000892,0.00426,0.000197,0.0008,0.00138,0.001251,0.00382,0.322,5.31,0.857,0.567,273.6
6/23/2001 5:00,0.000759,0.000892,0.00522,0.000187,0.00082,0.00211,0.001161,0.00355,0.299,5.31,0.807,0.587,202.8
6/23/2001 6:00,0.000459,0.000567,0.00444,0.000187,0.00076,0.00277,0.001131,0.00359,0.48,5.31,0.707,0.417,276
6/23/2001 7:00,0.000339,0.000527,0.00402,0.000137,0.00049,0.00247,0.001131,0.00351,0.625,5.31,0.747,0.417,234
6/23/2001 8:00,0.000669,0.000567,0.00495,0.000167,0.00065,0.00182,0.000921,0.00347,0.686,5.31,0.677,0.417,244.8
6/23/2001 9:00,0.000369,0.000557,0.00465,0.000147,0.00061,0.00105,0.000921,0.00345,0.683,5.31,0.827,0.417,225.6
6/23/2001 10:00,0.000489,0.000557,0.00519,0.000167,0.00061,0.000823,0.000831,0.00386,0.74,5.31,0.857,0.417,213.6
6/23/2001 11:00,0.000429,0.00183,0.00555,0.000157,0.00015,0.000703,0.001341,0.00339,0.733,5.31,0.727,0.417,212.4
6/23/2001 12:00,0.000459,0.000567,0.00624,0.000167,0.00059,0.000673,0.001131,0.00342,0.721,5.31,0.847,0.417,222
6/23/2001 13:00,0.000489,0.000557,0.00459,0.000147,0.00056,0.000623,0.000921,0.00322,0.753,5.31,0.687,0.417,253.2
6/23/2001 14:00,0.000549,0.000557,0.00549,0.000167,0.00065,0.00134,0.001191,0.003,0.803,5.31,13,2.16,276
6/23/2001 15:00,0.000519,0.000577,0.00669,0.000217,0.00078,0.000653,0.002061,0.00352,0.9,5.31,0.777,0.417,315
6/23/2001 16:00,0.000909,0.000607,0.00804,0.000307,0.00204,0.0284,0.00822,0.00389,1.02,5.31,13,2.16,411
6/23/2001 17:00,0.000549,0.000737,0.00906,0.000307,0.00204,0.0284,0.00822,0.00365,0.929,5.31,0.827,0.417,336
6/23/2001 18:00,0.000549,0.000597,0.00639,0.000207,0.00204,0.0284,0.00822,0.00351,0.769,5.31,13,2.16,345
6/23/2001 19:00,0.000729,0.000607,0.01665,0.000317,0.00086,0.000523,0.001221,0.00357,1.28,5.31,0.927,0.577,432
6/23/2001 20:00,0.000699,0.000627,0.00576,0.000257,0.00078,0.000603,0.001431,0.00305,1.02,5.31,0.937,0.637,354
6/23/2001 21:00,0.001119,0.000627,0.00963,0.000267,0.00089,0.000643,0.001521,0.00335,0.934,5.31,0.867,0.557,399
6/23/2001 22:00,0.000699,0.000587,0.00558,0.000247,0.00015,0.000683,0.001281,0.00301,0.961,5.31,0.997,0.617,432
6/23/2001 23:00,0.000879,0.000607,0.00699,0.000267,0.00015,0.000623,0.001731,0.00303,0.894,5.31,0.857,0.557,426
6/24/2001 0:00,0.000459,0.000567,0.02079,0.000217,0.00015,0.000543,0.001341,0.00348,0.85,0.0106,0.947,0.627,450
6/24/2001 1:00,0.000939,0.000577,0.00939,0.000227,0.00015,0.000593,0.001251,0.00788,0.829,0.0709,0.847,0.537,498
6/24/2001 2:00,0.001389,0.000627,0.00906,0.000367,0.00015,0.000673,0.001491,0.00949,0.804,0.0888,1.08,0.617,546
6/24/2001 3:00,0.000819,0.000697,0.00933,0.000507,0.00096,0.000723,0.001551,0.005,11.5,5.31,1.09,0.577,528
6/24/2001 4:00,0.000669,0.000657,0.02664,0.000407,0.00108,0.000903,0.002211,0.00398,11.5,5.31,1.17,0.697,501
6/24/2001 5:00,0.000579,0.000777,0.01566,0.000317,0.00085,0.00115,0.001311,0.00378,11.5,5.31,0.897,0.617,474
6/24/2001 6:00,0.000759,0.000937,0.0246,0.000917,0.00082,0.00174,0.001791,0.00393,11.5,5.31,1.06,0.667,504
6/24/2001 7:00,0.000519,0.000907,0.01722,0.00112,0.00064,0.00181,0.001011,0.00386,11.5,5.31,0.857,0.567,402
6/24/2001 8:00,0.000339,0.000697,0.00891,0.000447,0.00049,0.00141,0.001101,0.00321,11.5,5.31,0.877,0.617,283.2
6/24/2001 9:00,0.0002199,0.000697,0.00657,0.000257,0.00034,0.00104,0.000531,0.00303,0.978,0.0344,0.757,0.537,300
6/24/2001 10:00,0.000339,0.000667,0.00663,0.000267,0.00015,0.000943,0.000711,0.00312,1.07,0.00752,0.827,0.417,321
6/24/2001 11:00,0.000489,0.000737,0.00795,0.000277,0.00045,0.000763,0.000801,0.00327,1.29,5.31,0.727,0.417,298.8
6/24/2001 13:00,0.000339,0.00576,0.00585,0.000207,0.00015,0.000603,0.000711,0.00449,1.51,5.31,0.837,0.617,366
6/24/2001 14:00,0.000519,0.000587,0.006,0.000317,0.00015,0.000513,0.000951,0.00303,1.4,5.31,0.717,0.547,342
6/24/2001 15:00,9.99E-05,0.000577,0.00885,0.000217,0.00015,0.000453,0.000621,0.00596,11.5,5.31,0.807,0.417,298.8
6/24/2001 16:00,0.0002199,0.000617,0.02652,0.000197,0.00034,0.000463,0.000591,0.00298,1.27,5.31,0.687,0.417,309
6/24/2001 17:00,9.99E-05,0.000557,0.00531,0.000187,0.00015,0.000483,0.000681,0.00299,1.16,5.31,0.787,0.417,296.4
6/24/2001 18:00,9.99E-05,0.000587,0.00858,0.000237,0.00015,0.000503,0.000891,0.00324,1.19,5.31,0.707,0.417,318
6/24/2001 19:00,9.99E-05,0.000617,0.01161,0.000387,0.00015,0.000583,0.001041,0.00422,1.32,5.31,0.877,0.607,363
6/24/2001 20:00,0.000759,0.000607,0.00681,0.000267,0.00015,0.000533,0.001311,0.00309,1.31,5.31,0.797,0.537,390
6/24/2001 21:00,9.99E-05,0.000627,0.00849,0.000237,0.00077,0.000643,0.001731,0.00303,1.35,5.31,0.907,0.417,408
6/25/2001 0:00,0.000789,0.000567,0.01155,0.000227,0.00076,0.000493,0.001461,0.00596,1.22,0.00432,0.857,0.547,456
6/25/2001 20:00,9.99E-05,0.000617,0.0117,0.000317,0.00015,0.000633,0.001491,0.00317,1.33,5.31,0.827,0.547,414
6/25/2001 21:00,9.99E-05,0.000817,0.00996,0.000347,0.00015,0.000513,0.001911,0.00596,1.3,5.31,0.917,0.417,432
6/25/2001 22:00,0.000459,0.000557,0.00351,0.000197,0.00015,0.000323,0.000771,0.00596,1.26,0.0309,0.777,0.417,396
6/25/2001 23:00,0.000519,0.000597,0.00708,0.000247,0.00015,0.000703,0.001161,0.00309,1.25,5.31,0.967,0.627,474
6/26/2001 0:00,0.000849,0.000617,0.01821,0.000277,0.00094,0.000563,0.001491,0.00303,0.475,0.068,0.767,0.537,393
6/26/2001 1:00,0.000549,0.000677,0.00615,0.000397,0.00077,0.000503,0.001281,0.00312,1.19,0.0251,0.957,0.617,525
6/26/2001 2:00,0.000609,0.000597,0.00585,0.000247,0.00083,0.000563,0.001251,0.00301,1.17,0.0679,0.827,0.537,537
6/26/2001 3:00,9.99E-05,0.000697,0.00846,0.000457,0.00101,0.000603,0.001971,0.00426,1.18,0.115,1.01,0.637,498
6/26/2001 4:00,0.000849,0.000617,0.00831,0.000307,0.00093,0.000673,0.001341,0.00337,1.14,0.179,0.887,0.587,456
6/26/2001 5:00,9.99E-05,0.000727,0.02301,0.000297,0.00015,0.000543,0.001161,0.00315,1.15,0.0984,0.887,0.617,366
6/26/2001 6:00,9.99E-05,0.000892,0.00117,7.67E-05,0.00015,0.000193,5.01E-05,0.00596,1.25,0.0106,0.837,0.417,336
6/26/2001 7:00,0.000489,0.000607,0.00594,0.000197,0.00042,0.00121,0.000831,0.00315,1.3,5.31,0.837,0.417,278.4
6/26/2001 8:00,0.0002499,0.000587,0.00534,0.000237,0.00038,0.000843,0.000561,0.00302,1.34,5.31,0.737,0.417,306
6/26/2001 9:00,0.000399,0.000617,0.0054,0.000187,0.00015,0.000653,0.000561,0.00301,1.47,5.31,0.827,0.417,324
6/26/2001 10:00,0.000549,0.000667,0.00762,0.000247,0.0005,0.000693,0.000921,0.00386,1.62,5.31,0.737,0.417,354
6/26/2001 11:00,0.000639,0.000577,0.00852,0.000247,0.00054,0.000613,0.001071,0.00336,1.7,5.31,0.847,0.417,384
6/26/2001 12:00,0.000399,0.000637,0.0075,0.000217,0.00049,0.000473,0.000861,0.00328,1.56,5.31,0.737,0.417,354
6/26/2001 13:00,9.99E-05,0.000537,0.00837,0.000177,0.00015,0.000333,0.000651,0.00596,1.28,5.31,0.817,0.417,315
6/26/2001 14:00,0.000399,0.000617,0.0078,0.000197,0.00059,0.000423,0.000861,0.00299,1.17,5.31,0.727,0.417,297.6
6/26/2001 15:00,0.000399,0.000757,0.00474,0.000207,0.00063,0.000493,0.001251,0.00354,1.06,5.31,0.837,0.627,321
6/26/2001 16:00,9.99E-05,0.00315,0.0342,0.00107,0.00067,0.000473,0.001101,0.00307,1.08,5.31,0.787,0.557,360
6/26/2001 17:00,0.000879,0.000757,0.01161,0.000227,0.00075,0.000523,0.001131,0.00596,1.08,5.31,0.937,0.627,438
6/26/2001 18:00,0.000519,0.000797,0.01344,0.000387,0.00077,0.000603,0.001101,0.0031,1.01,5.31,0.847,0.567,408
6/26/2001 19:00,0.000489,0.000827,0.006,0.000337,0.00081,0.000533,0.001341,0.00313,0.898,5.31,0.927,0.617,354
6/26/2001 20:00,9.99E-05,0.000597,0.00477,0.000217,0.00085,0.000533,0.001491,0.00596,0.752,5.31,0.747,0.547,333
6/26/2001 21:00,0.000549,0.000587,0.006,0.000227,0.0009,0.000573,0.001431,0.00596,0.664,5.31,0.897,0.617,342
6/26/2001 22:00,0.000819,0.000667,0.00789,0.000307,0.00125,0.000733,0.001791,0.00596,0.554,5.31,0.787,0.537,267.6
6/26/2001 23:00,0.000309,0.000892,0.00432,0.000137,0.00045,0.000333,0.000741,0.00596,0.499,0.0062,0.887,0.607,306
6/27/2001 0:00,0.000699,0.00311,0.02235,0.000837,0.00103,0.000893,0.001521,0.00466,11.5,5.31,0.797,0.597,201.6
6/27/2001 1:00,0.000339,0.000547,0.00435,0.000157,0.00058,0.000383,0.000831,0.00596,0.457,0.12,0.867,0.607,321
6/27/2001 2:00,0.000699,0.000627,0.00597,0.000247,0.00084,0.000613,0.001491,0.00298,11.5,5.31,13,2.16,212.4
6/27/2001 3:00,0.000399,0.000587,0.01056,0.000237,0.00065,0.000503,0.001041,0.00302,11.5,5.31,13,2.16,194.4
6/27/2001 4:00,0.000759,0.000567,0.0072,0.000337,0.00067,0.000533,0.001071,0.00312,11.5,5.31,13,2.16,243.6
6/27/2001 5:00,0.000459,0.000567,0.00813,0.000207,0.00065,0.000523,0.000951,0.00596,0.36,5.31,13,2.16,218.4
6/27/2001 6:00,0.000429,0.000537,0.00393,0.000187,0.00049,0.000443,0.000741,0.00596,0.487,5.31,13,2.16,199.2
6/27/2001 7:00,0.000519,0.000587,0.00579,0.000237,0.00063,0.000543,0.001041,0.00313,11.5,5.31,13,2.16,234
6/27/2001 9:00,0.000459,0.000567,0.00642,0.000187,0.00063,0.000633,0.000891,0.00596,11.5,5.31,13,2.16,238.8
6/27/2001 11:00,0.000489,0.000557,0.00774,0.000257,0.00068,0.000483,0.001371,0.003,11.5,5.31,13,2.16,260.4
6/27/2001 12:00,0.000399,0.000537,0.01578,0.000177,0.00059,0.000493,0.001011,0.00596,11.5,5.31,0.857,0.657,280.8
6/27/2001 13:00,0.000939,0.000567,0.0072,0.000187,0.00068,0.000483,0.000951,0.00596,11.5,5.31,0.737,0.417,274.8
6/27/2001 14:00,0.000669,0.000567,0.00744,0.000297,0.00064,0.000473,0.001101,0.00596,11.5,5.31,0.907,0.617,292.8
6/27/2001 15:00,0.000819,0.000607,0.0336,0.00308,0.00078,0.000533,0.001191,0.00596,11.5,5.31,0.807,0.537,309
6/27/2001 16:00,0.000489,0.000587,0.0084,0.000217,0.00081,0.000583,0.001851,0.00596,11.5,5.31,0.897,0.617,288
6/27/2001 17:00,0.000579,0.000597,0.006,0.000217,0.00092,0.000663,0.001461,0.00596,11.5,5.31,0.787,0.547,306
6/27/2001 18:00,0.000639,0.000657,0.01221,0.000347,0.00089,0.000533,0.001251,0.00596,11.5,5.31,0.887,0.627,324
6/27/2001 19:00,0.000639,0.000947,0.00744,0.000267,0.00102,0.000743,0.001461,0.00317,0.138,5.31,0.757,0.597,190.8
6/27/2001 20:00,0.000729,0.00249,0.01269,0.000287,0.00093,0.00116,0.001341,0.00709,11.5,5.31,0.797,0.597,187.2
6/27/2001 21:00,0.001329,0.00691,0.01755,0.000407,0.00121,0.00284,0.001971,0.0132,11.5,5.31,0.777,0.607,214.8
6/27/2001 22:00,0.000909,0.00453,0.01848,0.000407,0.00127,0.00171,0.001791,0.012,11.5,5.31,0.827,0.627,273.6
6/27/2001 23:00,0.001389,0.00651,0.02175,0.000317,0.00121,0.00148,0.002211,0.00958,11.5,5.31,0.777,0.607,240
6/28/2001 1:00,0.000909,0.00396,0.01662,0.000797,0.00122,0.000853,0.002331,0.00678,11.5,5.31,0.797,0.617,254.4
6/28/2001 2:00,0.001089,0.00978,0.02214,0.00811,0.00129,0.00194,0.002091,0.0121,11.5,5.31,0.887,0.687,303
6/28/2001 3:00,0.001029,0.00477,0.01464,0.0181,0.00127,0.00102,0.001971,0.00741,11.5,5.31,13,2.16,295.2
6/28/2001 4:00,0.0001299,0.0115,0.00231,0.000367,0.00015,0.00108,0.0002001,0.00396,11.5,5.31,13,2.16,339
6/28/2001 5:00,0.000759,0.0111,0.01215,0.000557,0.00113,0.00184,0.001551,0.00906,11.5,5.31,13,2.16,324
6/28/2001 9:00,0.001029,0.00552,0.00654,0.000357,0.00088,0.000953,0.001371,0.00519,0.229,5.31,13,2.16,187.2
6/28/2001 10:00,0.000939,0.00483,0.006,0.000377,0.00099,0.000923,0.001701,0.00549,0.251,5.31,13,2.16,201.6
6/28/2001 11:00,0.000579,0.00226,0.01125,0.000307,0.00084,0.000673,0.001281,0.00384,0.248,5.31,13,2.16,174
6/28/2001 12:00,0.000699,0.00151,0.01233,0.000457,0.00103,0.000803,0.001611,0.00369,0.277,5.31,1.19,0.617,237.6
6/28/2001 13:00,0.000639,0.00272,0.01494,0.000867,0.00107,0.000773,0.001851,0.00464,0.318,5.31,1.49,0.757,333
6/28/2001 14:00,0.000699,0.00129,0.01404,0.000657,0.00109,0.000783,0.001521,0.00416,0.332,5.31,1.22,0.657,300
6/28/2001 15:00,0.000729,0.00113,0.00747,0.000337,0.00088,0.000623,0.001851,0.00345,0.299,5.31,0.947,0.607,220.8
6/28/2001 16:00,0.000609,0.000957,0.00696,0.000307,0.00089,0.000613,0.001551,0.00341,0.302,5.31,0.827,0.597,234
6/28/2001 17:00,0.000639,0.00106,0.00666,0.000317,0.00097,0.000653,0.001851,0.00355,0.303,5.31,0.917,0.617,268.8
6/28/2001 18:00,0.000909,0.00871,0.01569,0.000397,0.00096,0.000973,0.001491,0.0074,0.366,5.31,0.917,0.597,360
6/28/2001 19:00,0.001269,0.0127,0.01458,0.00104,0.00126,0.00257,0.002541,0.0271,11.5,5.31,0.907,0.597,290.4
6/28/2001 20:00,0.000969,0.0122,0.01017,0.000417,0.00118,0.00266,0.001821,0.0267,11.5,0.106,0.977,0.607,336
6/28/2001 21:00,0.001659,0.00438,0.01101,0.000377,0.00111,0.00237,0.001941,0.00798,11.5,0.0744,0.927,0.597,336
6/28/2001 22:00,0.001089,0.00284,0.00855,0.000317,0.00103,0.00283,0.001611,0.00706,11.5,0.074,0.947,0.617,309
6/28/2001 23:00,0.001419,0.000987,0.00498,0.000237,0.00085,0.00243,0.001251,0.00412,0.369,5.31,0.937,0.607,372
11/7/2001 0:00,0.00345,0.0016,0.00849,0.000347,0.00108,0.00476,0.001581,0.00548,11.5,5.31,0.857,0.597,312
11/7/2001 1:00,0.002139,0.00148,0.0132,0.000597,0.00107,0.00496,0.001701,0.0173,11.5,5.31,0.817,0.647,318
11/7/2001 2:00,0.000759,0.000947,0.00792,0.000307,0.00088,0.000983,0.001911,0.00522,0.33,5.31,0.827,0.607,248.4
11/7/2001 3:00,0.000609,0.000707,0.00606,0.000427,0.00096,0.000763,0.002241,0.00404,0.97,0.043,0.867,0.607,465
11/7/2001 4:00,0.000639,0.000697,0.00516,0.000397,0.00101,0.000683,0.001851,0.00404,0.79,0.0185,0.757,0.607,366
11/7/2001 5:00,0.000909,0.000757,0.00528,0.000347,0.00099,0.000643,0.001551,0.00353,0.317,0.0123,0.757,0.417,321
11/7/2001 6:00,0.001269,0.00123,0.00498,0.000327,0.00101,0.000623,5.01E-05,0.00353,0.181,0.00716,0.677,0.597,202.8
11/7/2001 7:00,0.000639,0.000667,0.00531,0.000427,0.00103,0.000733,0.001941,0.004,0.15,0.00395,0.727,0.607,225.6
11/7/2001 8:00,0.000879,0.000697,0.00585,0.000657,0.00108,0.000803,0.001491,0.00407,0.124,0.00529,0.657,0.587,158.4
11/7/2001 10:00,0.000789,0.000667,0.00576,0.000457,0.00096,0.000683,0.001341,0.00385,0.0973,5.31,0.697,0.417,139.2
11/7/2001 12:00,0.000939,0.000707,0.00675,0.000907,0.00117,0.000803,0.001701,0.00729,0.105,5.31,0.697,0.607,199.2
11/7/2001 13:00,0.000759,0.000777,0.00522,0.000877,0.00092,0.000563,0.001581,0.00373,0.114,5.31,0.727,0.597,196.8
11/7/2001 14:00,0.000699,0.000647,0.0063,0.000417,0.0011,0.000753,0.001641,0.00342,0.0589,5.31,0.627,0.417,113.4
11/7/2001 15:00,0.000729,0.000687,0.00618,0.000467,0.00116,0.000693,0.001791,0.00357,0.0609,5.31,0.657,0.417,111.3
11/7/2001 16:00,0.00579,0.000607,0.00672,0.000227,0.0013,0.000603,0.001821,0.00481,0.537,0.378,13,2.16,537
11/7/2001 17:00,0.001029,0.000727,0.00711,0.000577,0.00127,0.000873,5.01E-05,0.00402,0.0688,0.0765,0.657,0.577,214.8
11/7/2001 18:00,0.000639,0.000677,0.00933,0.000537,0.00098,0.000993,0.001671,0.00521,0.109,5.31,0.717,0.607,205.2
11/7/2001 19:00,0.00549,0.000627,0.00591,0.000207,0.00093,0.000623,0.001911,0.00415,0.525,0.445,13,2.16,576
11/7/2001 20:00,0.002259,0.00616,0.0336,0.000367,0.00105,0.00558,0.001701,0.0128,11.5,5.31,0.857,0.617,271.2
11/7/2001 21:00,0.001659,0.00394,0.01068,0.000387,0.00106,0.00698,0.001671,0.0114,11.5,5.31,0.727,0.577,232.8
11/7/2001 22:00,0.002679,0.00237,0.0093,0.000357,0.00125,0.00729,0.001941,0.0101,11.5,0.0144,0.777,0.587,271.2
11/7/2001 23:00,0.001959,0.00145,0.00972,0.000507,0.00089,0.00397,0.001941,0.00837,11.5,0.0891,0.757,0.577,298.8
11/8/2001 1:00,0.000819,0.00102,0.0063,0.000197,0.00095,0.002,0.001731,0.00437,11.5,0.0167,0.837,0.587,276
11/8/2001 2:00,0.000969,0.00105,0.00795,0.000227,0.00107,0.00154,0.001881,0.00414,0.223,0.013,0.787,0.587,321
11/8/2001 3:00,0.001689,0.0038,0.00996,0.000297,0.00099,0.00499,0.001701,0.00821,11.5,0.0298,0.847,0.597,327
11/8/2001 5:00,0.000909,0.0019,0.00927,0.000267,0.00116,0.00279,0.002481,0.00414,11.5,0.0758,0.717,0.577,231.6
11/8/2001 6:00,0.000609,0.00125,0.00738,0.000347,0.00099,0.00159,0.002511,0.00353,11.5,0.0487,0.767,0.597,261.6
11/8/2001 8:00,0.000669,0.000737,0.00687,0.000257,0.00104,0.001,0.001521,0.00321,11.5,0.0259,0.677,0.577,249.6
11/8/2001 9:00,0.001509,0.000637,0.00747,0.000207,0.0009,0.0021,0.001341,0.00321,11.5,0.0141,0.707,0.417,226.8
11/8/2001 11:00,0.001929,0.000892,0.00723,0.000217,0.00099,0.000573,0.001401,0.0038,0.506,0.416,13,2.16,639
11/8/2001 12:00,0.000669,0.000727,0.00699,0.000267,0.00092,0.00139,0.001611,0.0035,11.5,5.31,0.687,0.587,202.8
11/8/2001 13:00,0.000549,0.000687,0.00564,0.000247,0.00087,0.00102,0.001731,0.00348,11.5,5.31,0.717,0.417,157.2
11/8/2001 14:00,0.000639,0.000807,0.0105,0.000247,0.00084,0.00104,0.001221,0.00331,11.5,0.073,0.667,0.577,152.4
11/8/2001 15:00,0.000519,0.000892,0.00696,0.000207,0.00015,0.000813,0.001281,0.00362,0.614,0.231,0.667,0.417,160.8
11/8/2001 16:00,0.000489,0.000597,0.00402,0.000187,0.00075,0.000573,0.001791,0.00299,0.172,0.0502,0.627,0.417,100.2
11/8/2001 17:00,0.000429,0.000597,0.00882,0.000197,0.00072,0.000533,0.000951,0.00321,0.189,0.00986,0.677,0.417,115.2
11/8/2001 18:00,0.000399,0.000892,0.00915,0.000167,0.00068,0.000443,0.000951,0.00596,0.106,0.0635,0.637,0.417,73.5
11/8/2001 19:00,0.000459,0.000892,0.0144,0.000227,0.00074,0.000493,0.001221,0.00317,0.137,0.0699,0.747,0.597,123.6
11/8/2001 20:00,0.000549,0.000892,0.0195,0.000347,0.00084,0.000523,0.001581,0.00332,0.166,5.31,1.08,0.617,244.8
11/8/2001 21:00,0.000639,0.000587,0.01881,0.000317,0.00086,0.000543,0.001551,0.00368,0.145,5.31,0.797,0.607,152.4
11/8/2001 22:00,0.000519,0.000892,0.00906,0.000227,0.00088,0.000963,0.001821,0.00683,0.151,0.105,0.887,0.617,272.4
11/8/2001 23:00,0.000609,0.000892,0.01578,0.000277,0.00097,0.00141,0.001941,0.0088,0.17,0.0413,1.25,0.687,327
11/9/2001 23:00,0.001959,0.000577,0.00651,0.00102,0.00085,0.000633,0.001521,0.00416,0.453,0.44,13,2.16,696
11/10/2001 0:00,0.001059,0.000757,0.01278,0.000327,0.00099,0.000933,0.001641,0.00752,0.122,0.13,1.63,0.717,540
11/10/2001 1:00,0.000609,0.000637,0.0312,0.00123,0.00092,0.00168,0.001671,0.00679,0.2,0.0822,0.917,0.667,345
11/10/2001 2:00,0.000639,0.000787,0.02529,0.000377,0.00094,0.00156,0.001431,0.0078,0.272,0.129,0.877,0.617,265.2
11/10/2001 3:00,0.000489,0.000577,0.00741,0.000267,0.00076,0.00181,0.001131,0.0051,11.5,0.239,0.817,0.597,261.6
11/10/2001 4:00,0.000489,0.000892,0.01002,0.000237,0.00015,0.000643,0.001551,0.0031,0.125,0.275,0.727,0.587,207.6
11/10/2001 5:00,0.000399,0.000892,0.01377,0.000227,0.00068,0.000573,0.000981,0.00596,0.101,0.382,0.737,0.417,230.4
11/10/2001 6:00,0.000459,0.000892,0.0147,0.000167,0.00015,0.000573,0.001191,0.00596,0.1,0.409,0.667,0.577,225.6
11/10/2001 7:00,0.000579,0.000892,0.00477,0.000197,0.00096,0.000623,0.001551,0.00303,0.103,0.392,0.727,0.597,265.2
11/10/2001 8:00,0.000519,0.000892,0.00402,0.000177,0.00083,0.000613,0.001221,0.00308,0.106,0.387,0.717,0.607,309
11/10/2001 9:00,0.002199,0.000587,0.00777,0.000457,0.00093,0.000703,0.001281,0.00445,0.454,0.407,13,2.16,648
